ProductCode                                        ProductDescription                                                                                                                                                                                                                                              SubCategoryCode Brand                                                                                                                                                                                                                                                           Cost                  Price                 Type                                                                                                                                                                                                                                                            Color                                                                                                                                                                                                                                                           ShipDays               Status
-------------------------------------------------- --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- --------------- --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- --------------------- --------------------- --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- ---------------------- ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
RP-242                                             RoadPavers-Neal-Standard-White                                                                                                                                                                                                                                  15              Neal                                                                                                                                                                                                                                                            7167.00               9962.00               Standard                                                                                                                                                                                                                                                        White                                                                                                                                                                                                                                                           6                      Active
RP-243                                             RoadPavers-Raygo-LightDuty-WhiteYellow                                                                                                                                                                                                                          15              Raygo                                                                                                                                                                                                                                                           6618.00               9265.00               LightDuty                                                                                                                                                                                                                                                       WhiteYellow                                                                                                                                                                                                                                                     11                     Active
RP-244                                             RoadPavers-LiuGong-LightDuty-Yellow                                                                                                                                                                                                                             15              LiuGong                                                                                                                                                                                                                                                         8701.00               11398.00              LightDuty                                                                                                                                                                                                                                                       Yellow                                                                                                                                                                                                                                                          6                      Active
RP-245                                             RoadPavers-Dynapac-Standard-Green                                                                                                                                                                                                                               15              Dynapac                                                                                                                                                                                                                                                         7496.00               9070.00               Standard                                                                                                                                                                                                                                                        Green                                                                                                                                                                                                                                                           17                     Active
TB-244                                             TunnelBores-Tungaloy-LightDuty-WhiteYellow                                                                                                                                                                                                                      16              Tungaloy                                                                                                                                                                                                                                                        1729.00               2386.00               LightDuty                                                                                                                                                                                                                                                       WhiteYellow                                                                                                                                                                                                                                                     18                     Active
TB-245                                             TunnelBores-BBM-HeavyDuty-Yellow                                                                                                                                                                                                                                16              BBM                                                                                                                                                                                                                                                             2050.00               2378.00               HeavyDuty                                                                                                                                                                                                                                                       Yellow                                                                                                                                                                                                                                                          6                      Active
TB-246                                             TunnelBores-Robbins-Standard-Black                                                                                                                                                                                                                              16              Robbins                                                                                                                                                                                                                                                         2349.00               3007.00               Standard                                                                                                                                                                                                                                                        Black                                                                                                                                                                                                                                                           5                      Active
TB-247                                             TunnelBores-Mincon-LightDuty-Yellow                                                                                                                                                                                                                             16              Mincon                                                                                                                                                                                                                                                          2184.00               2992.00               LightDuty                                                                                                                                                                                                                                                       Yellow                                                                                                                                                                                                                                                          20                     Active
TB-248                                             TunnelBores-Akkerman-LightDuty-Orange                                                                                                                                                                                                                           16              Akkerman                                                                                                                                                                                                                                                        2778.00               3500.00               LightDuty                                                                                                                                                                                                                                                       Orange                                                                                                                                                                                                                                                          15                     Active
TB-249                                             TunnelBores-Caterpillar-LightDuty-YellowBlack                                                                                                                                                                                                                   16              Caterpillar                                                                                                                                                                                                                                                     2235.00               2459.00               LightDuty                                                                                                                                                                                                                                                       YellowBlack                                                                                                                                                                                                                                                     14                     Active
TB-250                                             TunnelBores-Herrenknecht-LightDuty-YellowBlack                                                                                                                                                                                                                  16              Herrenknecht                                                                                                                                                                                                                                                    2958.00               3520.00               LightDuty                                                                                                                                                                                                                                                       YellowBlack                                                                                                                                                                                                                                                     10                     Active
TB-251                                             TunnelBores-TCI-HeavyDuty-WhiteYellow                                                                                                                                                                                                                           16              TCI                                                                                                                                                                                                                                                             2453.00               3361.00               HeavyDuty                                                                                                                                                                                                                                                       WhiteYellow                                                                                                                                                                                                                                                     7                      Active
TB-252                                             TunnelBores-Cimolai-LightDuty-YellowBlack                                                                                                                                                                                                                       16              Cimolai                                                                                                                                                                                                                                                         1429.00               1715.00               LightDuty                                                                                                                                                                                                                                                       YellowBlack                                                                                                                                                                                                                                                     7                      Active
TB-253                                             TunnelBores-Bessac-Standard-Green                                                                                                                                                                                                                               16              Bessac                                                                                                                                                                                                                                                          4800.00               6509.00               Standard                                                                                                                                                                                                                                                        Green                                                                                                                                                                                                                                                           13                     Active
TB-254                                             TunnelBores-Ascom-LightDuty-Green                                                                                                                                                                                                                               16              Ascom                                                                                                                                                                                                                                                           1309.00               1649.00               LightDuty                                                                                                                                                                                                                                                       Green                                                                                                                                                                                                                                                           13                     Active
TB-255                                             TunnelBores-Doosan-HeavyDuty-Green                                                                                                                                                                                                                              16              Doosan                                                                                                                                                                                                                                                          2242.00               2533.00               HeavyDuty                                                                                                                                                                                                                                                       Green                                                                                                                                                                                                                                                           11                     Active
TC-120                                             Tractors-Mahindra-Standard-White                                                                                                                                                                                                                                17              Mahindra                                                                                                                                                                                                                                                        4520.00               5469.00               Standard                                                                                                                                                                                                                                                        White                                                                                                                                                                                                                                                           12                     Active
TC-121                                             Tractors-Eicher-LightDuty-Black                                                                                                                                                                                                                                 17              Eicher                                                                                                                                                                                                                                                          6474.00               7963.00               LightDuty                                                                                                                                                                                                                                                       Black                                                                                                                                                                                                                                                           7                      Active
TC-122                                             Tractors-Mitsubishi-HeavyDuty-Yellow                                                                                                                                                                                                                            17              Mitsubishi                                                                                                                                                                                                                                                      8445.00               9965.00               HeavyDuty                                                                                                                                                                                                                                                       Yellow                                                                                                                                                                                                                                                          19                     Active
TC-123                                             Tractors-NewHolland-Standard-RedWhite                                                                                                                                                                                                                           17              NewHolland                                                                                                                                                                                                                                                      7039.00               8095.00               Standard                                                                                                                                                                                                                                                        RedWhite                                                                                                                                                                                                                                                        16                     Active
TC-124                                             Tractors-Belarus-LightDuty-GreenWhite                                                                                                                                                                                                                           17              Belarus                                                                                                                                                                                                                                                         7658.00               9190.00               LightDuty                                                                                                                                                                                                                                                       GreenWhite                                                                                                                                                                                                                                                      19                     Active
TC-125                                             Tractors-Kubota-HeavyDuty-GreenWhite                                                                                                                                                                                                                            17              Kubota                                                                                                                                                                                                                                                          6720.00               8400.00               HeavyDuty                                                                                                                                                                                                                                                       GreenWhite                                                                                                                                                                                                                                                      6                      Active
TC-126                                             Tractors-JohnDeere-LightDuty-Green                                                                                                                                                                                                                              17              JohnDeere                                                                                                                                                                                                                                                       6103.00               8117.00               LightDuty                                                                                                                                                                                                                                                       Green                                                                                                                                                                                                                                                           19                     Active
TC-127                                             Tractors-International-HeavyDuty-Red                                                                                                                                                                                                                            17              International                                                                                                                                                                                                                                                   5933.00               7594.00               HeavyDuty                                                                                                                                                                                                                                                       Red                                                                                                                                                                                                                                                             17                     Active
TC-128                                             Tractors-MasseyFerguson-HeavyDuty-White                                                                                                                                                                                                                         17              MasseyFerguson                                                                                                                                                                                                                                                  8192.00               10732.00              HeavyDuty                                                                                                                                                                                                                                                       White                                                                                                                                                                                                                                                           14                     Active
TC-129                                             Tractors-Ford-LightDuty-White                                                                                                                                                                                                                                   17              Ford                                                                                                                                                                                                                                                            6879.00               7154.00               LightDuty                                                                                                                                                                                                                                                       White                                                                                                                                                                                                                                                           5                      Active
TC-130                                             Tractors-JCB-HeavyDuty-White                                                                                                                                                                                                                                    17              JCB                                                                                                                                                                                                                                                             6650.00               8778.00               HeavyDuty                                                                                                                                                                                                                                                       White                                                                                                                                                                                                                                                           9                      Active
TC-131                                             Tractors-KMZ-LightDuty-White                                                                                                                                                                                                                                    17              KMZ                                                                                                                                                                                                                                                             6233.00               8539.00               LightDuty                                                                                                                                                                                                                                                       White                                                                                                                                                                                                                                                           18                     Active
TR-664                                             Trenchers-Bobcat-Standard-White                                                                                                                                                                                                                                 18              Bobcat                                                                                                                                                                                                                                                          3208.00               3625.00               Standard                                                                                                                                                                                                                                                        White                                                                                                                                                                                                                                                           20                     Active
TR-665                                             Trenchers-Zeppelin-Standard-RedWhite                                                                                                                                                                                                                            18              Zeppelin                                                                                                                                                                                                                                                        3291.00               4607.00               Standard                                                                                                                                                                                                                                                        RedWhite                                                                                                                                                                                                                                                        16                     Active
TR-666                                             Trenchers-Davis-Standard-Red                                                                                                                                                                                                                                    18              Davis                                                                                                                                                                                                                                                           3499.00               3674.00               Standard                                                                                                                                                                                                                                                        Red                                                                                                                                                                                                                                                             9                      Active
TR-667                                             Trenchers-Caterpillar-Standard-GreenWhite                                                                                                                                                                                                                       18              Caterpillar                                                                                                                                                                                                                                                     3031.00               4213.00               Standard                                                                                                                                                                                                                                                        GreenWhite                                                                                                                                                                                                                                                      13                     Active
TR-668                                             Trenchers-Toro-LightDuty-Red                                                                                                                                                                                                                                    18              Toro                                                                                                                                                                                                                                                            3688.00               5126.00               LightDuty                                                                                                                                                                                                                                                       Red                                                                                                                                                                                                                                                             19                     Active
TR-669                                             Trenchers-Astec-LightDuty-White                                                                                                                                                                                                                                 18              Astec                                                                                                                                                                                                                                                           3771.00               3846.00               LightDuty                                                                                                                                                                                                                                                       White                                                                                                                                                                                                                                                           19                     Active
TR-670                                             Trenchers-DitchWitch-HeavyDuty-Green                                                                                                                                                                                                                            18              DitchWitch                                                                                                                                                                                                                                                      3551.00               3942.00               HeavyDuty                                                                                                                                                                                                                                                       Green                                                                                                                                                                                                                                                           10                     Active
TR-671                                             Trenchers-Liebherr-HeavyDuty-GreenWhite                                                                                                                                                                                                                         18              Liebherr                                                                                                                                                                                                                                                        3534.00               4453.00               HeavyDuty                                                                                                                                                                                                                                                       GreenWhite                                                                                                                                                                                                                                                      19                     Active
TR-672                                             Trenchers-Tesmec-Standard-Red                                                                                                                                                                                                                                   18              Tesmec                                                                                                                                                                                                                                                          2960.00               3670.00               Standard                                                                                                                                                                                                                                                        Red                                                                                                                                                                                                                                                             16                     Active
TR-673                                             Trenchers-Wylie-LightDuty-Red                                                                                                                                                                                                                                   18              Wylie                                                                                                                                                                                                                                                           3647.00               4194.00               LightDuty                                                                                                                                                                                                                                                       Red                                                                                                                                                                                                                                                             18                     Active
TR-674                                             Trenchers-Lehnhoff-LightDuty-GreenWhite                                                                                                                                                                                                                         18              Lehnhoff                                                                                                                                                                                                                                                        3834.00               4793.00               LightDuty                                                                                                                                                                                                                                                       GreenWhite                                                                                                                                                                                                                                                      6                      Active
